No,niche_id,application_types,Font Pairing Name,Category,Heading Font,Body Font,Mood/Style Keywords,Best For,Google Fonts URL,CSS Import,Tailwind Config,Notes
11,marketing;portfolio;travel,landing-page;hero-section;design-portfolio;creative-studio;travel-planner;itinerary-builder;tour-operator,Geometric Modern,Sans + Sans,Outfit,Work Sans,geometric, modern, clean, balanced, contemporary, versatile,General purpose, portfolios, agencies, modern brands, landing pages,https://fonts.google.com/share?selection.family=Outfit:wght@300;400;500;600;700|Work+Sans:wght@300;400;500;600;700,@import url('https://fonts.googleapis.com/css2?family=Outfit:wght@300;400;500;600;700&family=Work+Sans:wght@300;400;500;600;700&display=swap');,fontFamily: { heading: ['Outfit', 'sans-serif'], body: ['Work Sans', 'sans-serif'] },Both geometric but Outfit more distinctive for headings.
12,ecommerce;realestate,storefront;product-grid;property-listing;agent-portfolio;virtual-tour,Luxury Serif,Serif + Sans,Cormorant,Montserrat,luxury, high-end, fashion, elegant, refined, premium,Fashion brands, luxury e-commerce, jewelry, high-end services,https://fonts.google.com/share?selection.family=Cormorant:wght@400;500;600;700|Montserrat:wght@300;400;500;600;700,@import url('https://fonts.googleapis.com/css2?family=Cormorant:wght@400;500;600;700&family=Montserrat:wght@300;400;500;600;700&display=swap');,fontFamily: { serif: ['Cormorant', 'serif'], sans: ['Montserrat', 'sans-serif'] },Cormorant's elegance with Montserrat's geometric precision.
13,dashboard;saas;ecommerce;social,analytics;admin-panel;data-visualization;web-app;productivity-tool;storefront;product-grid;social-network;community-forum;group-platform,Friendly SaaS,Sans + Sans,Plus Jakarta Sans,Plus Jakarta Sans,friendly, modern, saas, clean, approachable, professional,SaaS products, web apps, dashboards, B2B, productivity tools,https://fonts.google.com/share?selection.family=Plus+Jakarta+Sans:wght@300;400;500;600;700,@import url('https://fonts.googleapis.com/css2?family=Plus+Jakarta+Sans:wght@300;400;500;600;700&display=swap');,fontFamily: { sans: ['Plus Jakarta Sans', 'sans-serif'] },Single versatile font. Modern alternative to Inter.
14,blog,blog;editorial;article,News Editorial,Serif + Sans,Newsreader,Roboto,news, editorial, journalism, trustworthy, readable, informative,News sites, blogs, magazines, journalism, content-heavy sites,https://fonts.google.com/share?selection.family=Newsreader:wght@400;500;600;700|Roboto:wght@300;400;500;700,@import url('https://fonts.googleapis.com/css2?family=Newsreader:wght@400;500;600;700&family=Roboto:wght@300;400;500;700&display=swap');,fontFamily: { serif: ['Newsreader', 'serif'], sans: ['Roboto', 'sans-serif'] },Newsreader designed for long-form reading. Roboto for UI.
15,marketing;blog;portfolio;food,landing-page;hero-section;blog;editorial;article;design-portfolio;creative-studio;restaurant-site;food-blog;catering-service,Handwritten Charm,Script + Sans,Caveat,Quicksand,handwritten, personal, friendly, casual, warm, charming,Personal blogs, invitations, creative portfolios, lifestyle brands,https://fonts.google.com/share?selection.family=Caveat:wght@400;500;600;700|Quicksand:wght@300;400;500;600;700,@import url('https://fonts.googleapis.com/css2?family=Caveat:wght@400;500;600;700&family=Quicksand:wght@300;400;500;600;700&display=swap');,fontFamily: { script: ['Caveat', 'cursive'], sans: ['Quicksand', 'sans-serif'] },Use Caveat sparingly for accents. Quicksand for body.
16,medical;fintech;education;nonprofit,patient-portal;wellness-app;financial-dashboard;trading-platform;lms;training-platform;certification-site;charity-site;donation-platform;ngo-site,Corporate Trust,Sans + Sans,Lexend,Source Sans 3,corporate, trustworthy, accessible, readable, professional, clean,Enterprise, government, healthcare, finance, accessibility-focused,https://fonts.google.com/share?selection.family=Lexend:wght@300;400;500;600;700|Source+Sans+3:wght@300;400;500;600;700,@import url('https://fonts.googleapis.com/css2?family=Lexend:wght@300;400;500;600;700&family=Source+Sans+3:wght@300;400;500;600;700&display=swap');,fontFamily: { heading: ['Lexend', 'sans-serif'], body: ['Source Sans 3', 'sans-serif'] },Lexend designed for readability. Excellent accessibility.
17,portfolio;medical;industrial,design-portfolio;creative-studio;patient-portal;wellness-app;iot-control-panel;monitoring-system,Brutalist Raw,Mono + Mono,Space Mono,Space Mono,brutalist, raw, technical, monospace, minimal, stark,Brutalist designs, developer portfolios, experimental, tech art,https://fonts.google.com/share?selection.family=Space+Mono:wght@400;700,@import url('https://fonts.googleapis.com/css2?family=Space+Mono:wght@400;700&display=swap');,fontFamily: { mono: ['Space Mono', 'monospace'] },All-mono for raw brutalist aesthetic. Limited weights.
18,ecommerce;portfolio,storefront;product-grid;design-portfolio;creative-studio,Fashion Forward,Sans + Sans,Syne,Manrope,fashion, avant-garde, creative, bold, artistic, edgy,Fashion brands, creative agencies, art galleries, design studios,https://fonts.google.com/share?selection.family=Manrope:wght@300;400;500;600;700|Syne:wght@400;500;600;700,@import url('https://fonts.googleapis.com/css2?family=Manrope:wght@300;400;500;600;700&family=Syne:wght@400;500;600;700&display=swap');,fontFamily: { heading: ['Syne', 'sans-serif'], body: ['Manrope', 'sans-serif'] },Syne's unique character for headlines. Manrope for readability.
19,ecommerce;medical;social,storefront;product-grid;patient-portal;wellness-app;social-network;community-forum;messaging-app,Soft Rounded,Sans + Sans,Varela Round,Nunito Sans,soft, rounded, friendly, approachable, warm, gentle,Children's products, pet apps, friendly brands, wellness, soft UI,https://fonts.google.com/share?selection.family=Nunito+Sans:wght@300;400;500;600;700|Varela+Round,@import url('https://fonts.googleapis.com/css2?family=Nunito+Sans:wght@300;400;500;600;700&family=Varela+Round&display=swap');,fontFamily: { heading: ['Varela Round', 'sans-serif'], body: ['Nunito Sans', 'sans-serif'] },Both rounded and friendly. Perfect for soft UI designs.
20,saas;portfolio,web-app;productivity-tool;design-portfolio;creative-studio,Premium Sans,Sans + Sans,Satoshi,General Sans,premium, modern, clean, sophisticated, versatile, balanced,Premium brands, modern agencies, SaaS, portfolios, startups,https://fonts.google.com/share?selection.family=DM+Sans:wght@400;500;700,@import url('https://fonts.googleapis.com/css2?family=DM+Sans:wght@400;500;700&display=swap');,fontFamily: { sans: ['DM Sans', 'sans-serif'] },Note: Satoshi/General Sans on Fontshare. DM Sans as Google alternative.
21,ecommerce,storefront;product-grid,Vietnamese Friendly,Sans + Sans,Be Vietnam Pro,Noto Sans,vietnamese, international, readable, clean, multilingual, accessible,Vietnamese sites, multilingual apps, international products,https://fonts.google.com/share?selection.family=Be+Vietnam+Pro:wght@300;400;500;600;700|Noto+Sans:wght@300;400;500;600;700,@import url('https://fonts.googleapis.com/css2?family=Be+Vietnam+Pro:wght@300;400;500;600;700&family=Noto+Sans:wght@300;400;500;600;700&display=swap');,fontFamily: { sans: ['Be Vietnam Pro', 'Noto Sans', 'sans-serif'] },Be Vietnam Pro excellent Vietnamese support. Noto as fallback.
22,saas;portfolio,web-app;creative-studio,Japanese Elegant,Serif + Sans,Noto Serif JP,Noto Sans JP,japanese, elegant, traditional, modern, multilingual, readable,Japanese sites, Japanese restaurants, cultural sites, anime/manga,https://fonts.google.com/share?selection.family=Noto+Sans+JP:wght@300;400;500;700|Noto+Serif+JP:wght@400;500;600;700,@import url('https://fonts.googleapis.com/css2?family=Noto+Sans+JP:wght@300;400;500;700&family=Noto+Serif+JP:wght@400;500;600;700&display=swap');,fontFamily: { serif: ['Noto Serif JP', 'serif'], sans: ['Noto Sans JP', 'sans-serif'] },Noto fonts excellent Japanese support. Traditional + modern feel.
23,saas;portfolio,web-app;creative-studio,Korean Modern,Sans + Sans,Noto Sans KR,Noto Sans KR,korean, modern, clean, professional, multilingual, readable,Korean sites, K-beauty, K-pop, Korean businesses, multilingual,https://fonts.google.com/share?selection.family=Noto+Sans+KR:wght@300;400;500;700,@import url('https://fonts.googleapis.com/css2?family=Noto+Sans+KR:wght@300;400;500;700&display=swap');,fontFamily: { sans: ['Noto Sans KR', 'sans-serif'] },Clean Korean typography. Single font with weight variations.
24,blog,blog;editorial;article,Chinese Traditional,Serif + Sans,Noto Serif TC,Noto Sans TC,chinese, traditional, elegant, cultural, multilingual, readable,Traditional Chinese sites, cultural content, Taiwan/Hong Kong markets,https://fonts.google.com/share?selection.family=Noto+Sans+TC:wght@300;400;500;700|Noto+Serif+TC:wght@400;500;600;700,@import url('https://fonts.googleapis.com/css2?family=Noto+Sans+TC:wght@300;400;500;700&family=Noto+Serif+TC:wght@400;500;600;700&display=swap');,fontFamily: { serif: ['Noto Serif TC', 'serif'], sans: ['Noto Sans TC', 'sans-serif'] },Traditional Chinese character support. Elegant pairing.
25,saas;portfolio,web-app;creative-studio,Chinese Simplified,Sans + Sans,Noto Sans SC,Noto Sans SC,chinese, simplified, modern, professional, multilingual, readable,Simplified Chinese sites, mainland China market, business apps,https://fonts.google.com/share?selection.family=Noto+Sans+SC:wght@300;400;500;700,@import url('https://fonts.googleapis.com/css2?family=Noto+Sans+SC:wght@300;400;500;700&display=swap');,fontFamily: { sans: ['Noto Sans SC', 'sans-serif'] },Simplified Chinese support. Clean modern look.
26,blog,blog;editorial;article,Arabic Elegant,Serif + Sans,Noto Naskh Arabic,Noto Sans Arabic,arabic, elegant, traditional, cultural, RTL, readable,Arabic sites, Middle East market, Islamic content, bilingual sites,https://fonts.google.com/share?selection.family=Noto+Naskh+Arabic:wght@400;500;600;700|Noto+Sans+Arabic:wght@300;400;500;700,@import url('https://fonts.googleapis.com/css2?family=Noto+Naskh+Arabic:wght@400;500;600;700&family=Noto+Sans+Arabic:wght@300;400;500;700&display=swap');,fontFamily: { serif: ['Noto Naskh Arabic', 'serif'], sans: ['Noto Sans Arabic', 'sans-serif'] },RTL support. Naskh for traditional, Sans for modern Arabic.
27,saas;portfolio,web-app;creative-studio,Thai Modern,Sans + Sans,Noto Sans Thai,Noto Sans Thai,thai, modern, readable, clean, multilingual, accessible,Thai sites, Southeast Asia, tourism, Thai restaurants,https://fonts.google.com/share?selection.family=Noto+Sans+Thai:wght@300;400;500;700,@import url('https://fonts.googleapis.com/css2?family=Noto+Sans+Thai:wght@300;400;500;700&display=swap');,fontFamily: { sans: ['Noto Sans Thai', 'sans-serif'] },Clean Thai typography. Excellent readability.
28,blog,blog;editorial;article,Hebrew Modern,Sans + Sans,Noto Sans Hebrew,Noto Sans Hebrew,hebrew, modern, RTL, clean, professional, readable,Hebrew sites, Israeli market, Jewish content, bilingual sites,https://fonts.google.com/share?selection.family=Noto+Sans+Hebrew:wght@300;400;500;700,@import url('https://fonts.googleapis.com/css2?family=Noto+Sans+Hebrew:wght@300;400;500;700&display=swap');,fontFamily: { sans: ['Noto Sans Hebrew', 'sans-serif'] },RTL support. Clean modern Hebrew typography.
29,saas;portfolio;realestate;nonprofit,web-app;creative-studio;property-listing;home-valuation;real-estate-crm;government-portal;public-service;advocacy-site,Legal Professional,Serif + Sans,EB Garamond,Lato,legal, professional, traditional, trustworthy, formal, authoritative,Law firms, legal services, contracts, formal documents, government,https://fonts.google.com/share?selection.family=EB+Garamond:wght@400;500;600;700|Lato:wght@300;400;700,@import url('https://fonts.googleapis.com/css2?family=EB+Garamond:wght@400;500;600;700&family=Lato:wght@300;400;700&display=swap');,fontFamily: { serif: ['EB Garamond', 'serif'], sans: ['Lato', 'sans-serif'] },EB Garamond for authority. Lato for clean body text.
30,medical;nonprofit,patient-portal;wellness-app;charity-site;ngo-site;public-service,Medical Clean,Sans + Sans,Figtree,Noto Sans,medical, clean, accessible, professional, healthcare, trustworthy,Healthcare, medical clinics, pharma, health apps, accessibility,https://fonts.google.com/share?selection.family=Figtree:wght@300;400;500;600;700|Noto+Sans:wght@300;400;500;700,@import url('https://fonts.googleapis.com/css2?family=Figtree:wght@300;400;500;600;700&family=Noto+Sans:wght@300;400;500;700&display=swap');,fontFamily: { heading: ['Figtree', 'sans-serif'], body: ['Noto Sans', 'sans-serif'] },Clean, accessible fonts for medical contexts.
31,fintech,financial-dashboard;trading-platform,Financial Trust,Sans + Sans,IBM Plex Sans,IBM Plex Sans,financial, trustworthy, professional, corporate, banking, serious,Banks, finance, insurance, investment, fintech, enterprise,https://fonts.google.com/share?selection.family=IBM+Plex+Sans:wght@300;400;500;600;700,@import url('https://fonts.googleapis.com/css2?family=IBM+Plex+Sans:wght@300;400;500;600;700&display=swap');,fontFamily: { sans: ['IBM Plex Sans', 'sans-serif'] },IBM Plex conveys trust and professionalism. Excellent for data.
32,portfolio;realestate,design-portfolio;creative-studio;property-listing;agent-portfolio;virtual-tour;home-valuation,Real Estate Luxury,Serif + Sans,Cinzel,Josefin Sans,real estate, luxury, elegant, sophisticated, property, premium,Real estate, luxury properties, architecture, interior design,https://fonts.google.com/share?selection.family=Cinzel:wght@400;500;600;700|Josefin+Sans:wght@300;400;500;600;700,@import url('https://fonts.googleapis.com/css2?family=Cinzel:wght@400;500;600;700&family=Josefin+Sans:wght@300;400;500;600;700&display=swap');,fontFamily: { serif: ['Cinzel', 'serif'], sans: ['Josefin Sans', 'sans-serif'] },Cinzel's elegance for headlines. Josefin for modern body.
33,blog;food,blog;editorial;article;restaurant-site;menu-display;reservation-system,Restaurant Menu,Serif + Sans,Playfair Display SC,Karla,restaurant, menu, culinary, elegant, foodie, hospitality,Restaurants, cafes, food blogs, culinary, hospitality,https://fonts.google.com/share?selection.family=Karla:wght@300;400;500;600;700|Playfair+Display+SC:wght@400;700,@import url('https://fonts.googleapis.com/css2?family=Karla:wght@300;400;500;600;700&family=Playfair+Display+SC:wght@400;700&display=swap');,fontFamily: { display: ['Playfair Display SC', 'serif'], sans: ['Karla', 'sans-serif'] },Small caps Playfair for menu headers. Karla for descriptions.
34,marketing,landing-page;hero-section,Art Deco,Display + Sans,Poiret One,Didact Gothic,art deco, vintage, 1920s, elegant, decorative, gatsby,Vintage events, art deco themes, luxury hotels, classic cocktails,https://fonts.google.com/share?selection.family=Didact+Gothic|Poiret+One,@import url('https://fonts.googleapis.com/css2?family=Didact+Gothic&family=Poiret+One&display=swap');,fontFamily: { display: ['Poiret One', 'sans-serif'], sans: ['Didact Gothic', 'sans-serif'] },Poiret One for art deco headlines only. Didact for body.
35,blog,blog;editorial;article,Magazine Style,Serif + Sans,Libre Bodoni,Public Sans,magazine, editorial, publishing, refined, journalism, print,Magazines, online publications, editorial content, journalism,https://fonts.google.com/share?selection.family=Libre+Bodoni:wght@400;500;600;700|Public+Sans:wght@300;400;500;600;700,@import url('https://fonts.googleapis.com/css2?family=Libre+Bodoni:wght@400;500;600;700&family=Public+Sans:wght@300;400;500;600;700&display=swap');,fontFamily: { serif: ['Libre Bodoni', 'serif'], sans: ['Public Sans', 'sans-serif'] },Bodoni's editorial elegance. Public Sans for clean UI.
36,fintech,financial-dashboard;trading-platform,Crypto/Web3,Sans + Sans,Orbitron,Exo 2,crypto, web3, futuristic, tech, blockchain, digital,Crypto platforms, NFT, blockchain, web3, futuristic tech,https://fonts.google.com/share?selection.family=Exo+2:wght@300;400;500;600;700|Orbitron:wght@400;500;600;700,@import url('https://fonts.googleapis.com/css2?family=Exo+2:wght@300;400;500;600;700&family=Orbitron:wght@400;500;600;700&display=swap');,fontFamily: { display: ['Orbitron', 'sans-serif'], body: ['Exo 2', 'sans-serif'] },Orbitron for futuristic headers. Exo 2 for readable body.
37,saas;portfolio,web-app;creative-studio,Gaming Bold,Display + Sans,Russo One,Chakra Petch,gaming, bold, action, esports, competitive, energetic,Gaming, esports, action games, competitive sports, entertainment,https://fonts.google.com/share?selection.family=Chakra+Petch:wght@300;400;500;600;700|Russo+One,@import url('https://fonts.googleapis.com/css2?family=Chakra+Petch:wght@300;400;500;600;700&family=Russo+One&display=swap');,fontFamily: { display: ['Russo One', 'sans-serif'], body: ['Chakra Petch', 'sans-serif'] },Russo One for impact. Chakra Petch for techy body text.
38,ecommerce;portfolio;food,storefront;product-grid;design-portfolio;creative-studio;restaurant-site;food-blog;catering-service,Indie/Craft,Display + Sans,Amatic SC,Cabin,indie, craft, handmade, artisan, organic, creative,Craft brands, indie products, artisan, handmade, organic products,https://fonts.google.com/share?selection.family=Amatic+SC:wght@400;700|Cabin:wght@400;500;600;700,@import url('https://fonts.googleapis.com/css2?family=Amatic+SC:wght@400;700&family=Cabin:wght@400;500;600;700&display=swap');,fontFamily: { display: ['Amatic SC', 'sans-serif'], sans: ['Cabin', 'sans-serif'] },Amatic for handwritten feel. Cabin for readable body.
39,saas;ecommerce,web-app;productivity-tool;storefront;product-grid,Startup Bold,Sans + Sans,Clash Display,Satoshi,startup, bold, modern, innovative, confident, dynamic,Startups, pitch decks, product launches, bold brands,https://fonts.google.com/share?selection.family=Outfit:wght@400;500;600;700|Rubik:wght@300;400;500;600;700,@import url('https://fonts.googleapis.com/css2?family=Outfit:wght@400;500;600;700&family=Rubik:wght@300;400;500;600;700&display=swap');,fontFamily: { heading: ['Outfit', 'sans-serif'], body: ['Rubik', 'sans-serif'] },Note: Clash Display on Fontshare. Outfit as Google alternative.
40,ecommerce,storefront;product-grid,E-commerce Clean,Sans + Sans,Rubik,Nunito Sans,ecommerce, clean, shopping, product, retail, conversion,E-commerce, online stores, product pages, retail, shopping,https://fonts.google.com/share?selection.family=Nunito+Sans:wght@300;400;500;600;700|Rubik:wght@300;400;500;600;700,@import url('https://fonts.googleapis.com/css2?family=Nunito+Sans:wght@300;400;500;600;700&family=Rubik:wght@300;400;500;600;700&display=swap');,fontFamily: { heading: ['Rubik', 'sans-serif'], body: ['Nunito Sans', 'sans-serif'] },Clean readable fonts perfect for product descriptions.
41,saas;portfolio;education,web-app;creative-studio;lms;online-course;student-portal;certification-site,Academic/Research,Serif + Sans,Crimson Pro,Atkinson Hyperlegible,academic, research, scholarly, accessible, readable, educational,Universities, research papers, academic journals, educational,https://fonts.google.com/share?selection.family=Atkinson+Hyperlegible:wght@400;700|Crimson+Pro:wght@400;500;600;700,@import url('https://fonts.googleapis.com/css2?family=Atkinson+Hyperlegible:wght@400;700&family=Crimson+Pro:wght@400;500;600;700&display=swap');,fontFamily: { serif: ['Crimson Pro', 'serif'], sans: ['Atkinson Hyperlegible', 'sans-serif'] },Crimson for scholarly headlines. Atkinson for accessibility.
42,dashboard;industrial,analytics;admin-panel;data-visualization;iot-control-panel;monitoring-system,Dashboard Data,Mono + Sans,Fira Code,Fira Sans,dashboard, data, analytics, code, technical, precise,Dashboards, analytics, data visualization, admin panels,https://fonts.google.com/share?selection.family=Fira+Code:wght@400;500;600;700|Fira+Sans:wght@300;400;500;600;700,@import url('https://fonts.googleapis.com/css2?family=Fira+Code:wght@400;500;600;700&family=Fira+Sans:wght@300;400;500;600;700&display=swap');,fontFamily: { mono: ['Fira Code', 'monospace'], sans: ['Fira Sans', 'sans-serif'] },Fira family cohesion. Code for data, Sans for labels.
43,marketing,landing-page;hero-section,Music/Entertainment,Display + Sans,Righteous,Poppins,music, entertainment, fun, energetic, bold, performance,Music platforms, entertainment, events, festivals, performers,https://fonts.google.com/share?selection.family=Poppins:wght@300;400;500;600;700|Righteous,@import url('https://fonts.googleapis.com/css2?family=Poppins:wght@300;400;500;600;700&family=Righteous&display=swap');,fontFamily: { display: ['Righteous', 'sans-serif'], sans: ['Poppins', 'sans-serif'] },Righteous for bold entertainment headers. Poppins for body.
44,portfolio,design-portfolio;creative-studio,Minimalist Portfolio,Sans + Sans,Archivo,Space Grotesk,minimal, portfolio, designer, creative, clean, artistic,Design portfolios, creative professionals, minimalist brands,https://fonts.google.com/share?selection.family=Archivo:wght@300;400;500;600;700|Space+Grotesk:wght@300;400;500;600;700,@import url('https://fonts.googleapis.com/css2?family=Archivo:wght@300;400;500;600;700&family=Space+Grotesk:wght@300;400;500;600;700&display=swap');,fontFamily: { heading: ['Space Grotesk', 'sans-serif'], body: ['Archivo', 'sans-serif'] },Space Grotesk for distinctive headers. Archivo for clean body.
45,blog;education,blog;editorial;article;classroom-tool;quiz-platform;student-portal;tutoring-app,Kids/Education,Display + Sans,Baloo 2,Comic Neue,kids, education, playful, friendly, colorful, learning,Children's apps, educational games, kid-friendly content,https://fonts.google.com/share?selection.family=Baloo+2:wght@400;500;600;700|Comic+Neue:wght@300;400;700,@import url('https://fonts.googleapis.com/css2?family=Baloo+2:wght@400;500;600;700&family=Comic+Neue:wght@300;400;700&display=swap');,fontFamily: { display: ['Baloo 2', 'sans-serif'], sans: ['Comic Neue', 'sans-serif'] },Fun, playful fonts for children. Comic Neue is readable comic style.
46,saas;portfolio,web-app;creative-studio,Wedding/Romance,Script + Serif,Great Vibes,Cormorant Infant,wedding, romance, elegant, script, invitation, feminine,Wedding sites, invitations, romantic brands, bridal,https://fonts.google.com/share?selection.family=Cormorant+Infant:wght@300;400;500;600;700|Great+Vibes,@import url('https://fonts.googleapis.com/css2?family=Cormorant+Infant:wght@300;400;500;600;700&family=Great+Vibes&display=swap');,fontFamily: { script: ['Great Vibes', 'cursive'], serif: ['Cormorant Infant', 'serif'] },Great Vibes for elegant accents. Cormorant for readable text.
47,dashboard,analytics;admin-panel;data-visualization,Science/Tech,Sans + Sans,Exo,Roboto Mono,science, technology, research, data, futuristic, precise,Science, research, tech documentation, data-heavy sites,https://fonts.google.com/share?selection.family=Exo:wght@300;400;500;600;700|Roboto+Mono:wght@300;400;500;700,@import url('https://fonts.googleapis.com/css2?family=Exo:wght@300;400;500;600;700&family=Roboto+Mono:wght@300;400;500;700&display=swap');,fontFamily: { sans: ['Exo', 'sans-serif'], mono: ['Roboto Mono', 'monospace'] },Exo for modern tech feel. Roboto Mono for code/data.
